"CustomerID2","State","CustomerLifetimeValue","Response","Coverage","Education","EffectiveToDate","EmploymentStatus","Gender","Income","LocationCode","MaritalStatus","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofOpenComplaints","NumberofPolicies","PolicyType","Policy","RenewOfferType","SalesChannel","TotalClaimAmount","VehicleClass","VehicleSize","pred","Error"
"YM57893","Washington",4685.504251,"No","Premium","Doctor","01-05-11","Employed","M",77678,"Suburban","Married",116,32,81,0,1,"Personal Auto","Personal L2","Offer1","Call Center",741.418485,"Two-Door Car","Small",6105.78527448812,30.3122342314597
"EN60878","Oregon",6183.111464,"No","Extended","Bachelor","2/13/11","Disabled","M",23712,"Urban","Single",85,2,20,0,3,"Personal Auto","Personal L2","Offer1","Branch",376.126419,"Four-Door Car","Medsize",5242.31885481158,15.2155207724461
"MK70700","California",5553.295758,"No","Basic","Master","01-07-11","Employed","M",68197,"Urban","Married",69,1,81,0,3,"Personal Auto","Personal L1","Offer2","Branch",176.819414,"Four-Door Car","Medsize",4195.93374850619,24.4424584723119
"AP98768","California",10442.44633,"No","Extended","College","01-08-11","Unemployed","F",0,"Suburban","Single",98,9,50,0,2,"Personal Auto","Personal L1","Offer1","Agent",941.718054,"Four-Door Car","Small",5076.03986518102,51.3903188508796
"HU35721","Oregon",2876.822941,"No","Basic","High School or Below","2/14/11","Employed","M",40171,"Suburban","Divorced",73,8,78,0,1,"Personal Auto","Personal L3","Offer4","Agent",350.4,"Four-Door Car","Medsize",3662.55125044103,27.312362476083
"DJ91267","Nevada",29091.23936,"No","Extended","Bachelor","2/18/11","Employed","F",34226,"Rural","Married",244,29,22,0,2,"Personal Auto","Personal L3","Offer1","Agent",494.395024,"Luxury SUV","Small",32212.8995763591,10.7305851694009
"VH31965","Washington",5285.118669,"No","Basic","Bachelor","1/24/11","Employed","M",40783,"Suburban","Married",67,13,43,1,9,"Personal Auto","Personal L1","Offer1","Call Center",321.6,"Four-Door Car","Medsize",7615.58378471221,44.0948493622596
"HG39060","Oregon",5110.680779,"No","Basic","Bachelor","1/28/11","Unemployed","M",0,"Suburban","Single",74,34,51,0,4,"Corporate Auto","Corporate L2","Offer1","Call Center",532.8,"Four-Door Car","Medsize",4504.40269315873,11.8629613559996
"OT47603","Oregon",9155.239699,"No","Extended","College","02-04-11","Unemployed","M",0,"Suburban","Married",127,3,93,0,3,"Personal Auto","Personal L2","Offer2","Agent",804.811859,"Sports Car","Medsize",7598.78966218098,17.0006475853279
"SW31412","Oregon",14808.05624,"No","Basic","College","2/22/11","Employed","F",41440,"Suburban","Married",62,20,80,1,2,"Personal Auto","Personal L3","Offer3","Agent",297.6,"Four-Door Car","Small",4007.60730644412,72.9363041206
"LC25393","California",27776.28906,"No","Extended","Bachelor","1/18/11","Employed","M",88220,"Rural","Married",230,28,63,0,2,"Personal Auto","Personal L3","Offer1","Call Center",151.528482,"Luxury Car","Small",24242.2528138955,12.7232123717842
"RX24650","Oregon",4772.943848,"Yes","Extended","High School or Below","2/18/11","Retired","M",20993,"Suburban","Divorced",133,35,90,0,1,"Corporate Auto","Corporate L3","Offer2","Agent",638.4,"SUV","Medsize",6198.4484037611,29.8663592356829
"EG48956","Washington",4031.104947,"No","Basic","College","02-07-11","Unemployed","M",0,"Suburban","Married",63,35,59,3,3,"Personal Auto","Personal L2","Offer2","Call Center",639.45899,"Two-Door Car","Large",3592.98235446606,10.8685484078007
"UF88986","Washington",2794.907476,"No","Basic","College","1/22/11","Employed","F",39783,"Suburban","Single",72,28,43,0,1,"Personal Auto","Personal L1","Offer1","Branch",345.6,"Two-Door Car","Medsize",4053.00278888411,45.0138447761664
"QN65180","Oregon",21903.91364,"No","Extended","Bachelor","2/26/11","Employed","F",22254,"Rural","Married",79,22,75,0,2,"Personal Auto","Personal L1","Offer3","Call Center",125.194389,"Four-Door Car","Large",4875.21180492977,77.742736366405
"ZY90118","Washington",4165.354461,"No","Premium","College","01-03-11","Medical Leave","M",17161,"Suburban","Married",113,1,22,1,1,"Corporate Auto","Corporate L1","Offer1","Call Center",542.4,"Four-Door Car","Small",5138.04798871819,23.3519988953034
"IN17648","Nevada",5123.768112,"No","Basic","High School or Below","2/27/11","Unemployed","M",0,"Suburban","Single",74,1,62,0,7,"Personal Auto","Personal L1","Offer1","Agent",772.798511,"Two-Door Car","Medsize",5778.46956854116,12.7777339299926
"QG45324","Oregon",8204.863191,"No","Basic","High School or Below","01-02-11","Unemployed","F",0,"Suburban","Married",73,9,14,0,2,"Personal Auto","Personal L2","Offer1","Agent",350.4,"Four-Door Car","Medsize",4114.66546119034,49.8508949460149
"MN61620","Arizona",9877.295699,"No","Extended","College","1/31/11","Employed","F",67752,"Rural","Single",131,4,40,4,9,"Personal Auto","Personal L2","Offer1","Web",168.517149,"Sports Car","Small",197385.16641399,1898.37255488841
"YH61661","California",8260.639809,"No","Basic","High School or Below","01-02-11","Employed","M",33321,"Suburban","Married",105,6,2,0,3,"Special Auto","Special L1","Offer2","Branch",504,"SUV","Medsize",5848.56191782349,29.1996497480563
"UM45563","Washington",4502.679656,"No","Basic","Bachelor","1/27/11","Employed","M",68798,"Rural","Single",114,19,69,0,1,"Personal Auto","Personal L2","Offer2","Call Center",92.915251,"SUV","Medsize",5184.97070453703,15.1530000058487
"EZ30498","Oregon",8635.4035,"No","Basic","Bachelor","2/15/11","Medical Leave","M",13129,"Suburban","Married",117,15,93,0,6,"Personal Auto","Personal L3","Offer1","Web",700.901632,"SUV","Medsize",9862.90074215491,14.214706263059
"QY74517","Oregon",5510.558964,"No","Basic","High School or Below","01-07-11","Unemployed","F",0,"Suburban","Single",73,24,57,0,4,"Personal Auto","Personal L3","Offer1","Branch",525.6,"Four-Door Car","Large",4585.38469814919,16.7891183434365
"NM88660","Nevada",3585.884123,"No","Extended","Master","01-10-11","Employed","M",49080,"Rural","Single",91,14,68,0,1,"Corporate Auto","Corporate L2","Offer1","Agent",25.299,"Four-Door Car","Small",4839.85922525354,34.9697608522957
"EY50028","Nevada",3289.547398,"No","Extended","Doctor","1/24/11","Unemployed","M",0,"Urban","Married",86,5,55,0,1,"Corporate Auto","Corporate L3","Offer2","Agent",398.240791,"Two-Door Car","Medsize",4048.88179293565,23.0832483337164
"SK97780","California",10110.77818,"No","Extended","Bachelor","2/16/11","Medical Leave","F",15752,"Urban","Married",90,27,37,0,2,"Corporate Auto","Corporate L3","Offer1","Branch",339.344531,"Two-Door Car","Large",5107.78342972863,49.4817971594682
"IO33050","Oregon",5119.414293,"No","Basic","High School or Below","01-10-11","Employed","F",40169,"Urban","Divorced",65,1,47,1,3,"Personal Auto","Personal L3","Offer1","Call Center",302.818833,"Four-Door Car","Medsize",4353.58264348359,14.9593606941241
"JK32620","Nevada",2224.768,"No","Basic","College","1/22/11","Unemployed","M",0,"Suburban","Single",68,3,4,0,1,"Personal Auto","Personal L3","Offer2","Web",326.4,"Four-Door Car","Medsize",3337.07441368163,49.9965126108266
"RQ19236","Arizona",8042.803784,"No","Basic","Doctor","01-05-11","Employed","M",55411,"Urban","Married",100,24,53,0,4,"Personal Auto","Personal L2","Offer2","Web",259.561195,"Sports Car","Medsize",6647.72618663287,17.3456624683849
"QC47433","Oregon",2554.437138,"No","Basic","College","1/21/11","Medical Leave","M",12459,"Suburban","Married",70,4,41,0,1,"Personal Auto","Personal L2","Offer2","Branch",336,"Four-Door Car","Small",3457.86967186032,35.3671860004221
"RA93608","Oregon",18073.93999,"No","Extended","Bachelor","1/24/11","Employed","M",64620,"Suburban","Married",76,24,32,1,2,"Personal Auto","Personal L2","Offer1","Agent",364.8,"Two-Door Car","Small",4956.92641015307,72.5741791059633
"XH97711","California",2430.506586,"No","Basic","Bachelor","1/14/11","Employed","M",83140,"Urban","Married",61,25,70,0,1,"Corporate Auto","Corporate L3","Offer4","Agent",179.161843,"Four-Door Car","Medsize",3657.95581052898,50.5017855783329
"KC17170","Arizona",5465.603983,"No","Basic","Bachelor","1/31/11","Employed","F",54422,"Rural","Married",68,9,8,0,5,"Corporate Auto","Corporate L3","Offer1","Branch",75.501852,"Four-Door Car","Medsize",5507.43340388099,0.765321106525286
"LU89008","Arizona",5955.544552,"No","Extended","College","02-07-11","Unemployed","F",0,"Suburban","Single",83,35,87,0,8,"Personal Auto","Personal L3","Offer1","Agent",628.023494,"Four-Door Car","Medsize",8324.95492120557,39.7849491094794
"ZH19885","Washington",2514.59196,"Yes","Basic","High School or Below","2/14/11","Employed","F",43860,"Rural","Single",65,15,58,0,1,"Personal Auto","Personal L3","Offer2","Agent",156.124914,"Four-Door Car","Medsize",3576.56306207826,42.2323430191138
"CK19789","California",5887.182043,"No","Basic","Master","2/14/11","Employed","F",62773,"Rural","Married",73,19,57,0,9,"Personal Auto","Personal L3","Offer4","Branch",80.669257,"Four-Door Car","Medsize",7579.92540746816,28.7530324712971
"UQ87917","Oregon",12941.73353,"No","Basic","High School or Below","1/24/11","Employed","M",77060,"Urban","Married",106,23,90,0,2,"Personal Auto","Personal L2","Offer1","Branch",468.566133,"SUV","Medsize",6448.66436908523,50.1715565836934
"PX17116","Nevada",3623.454198,"No","Basic","College","1/20/11","Unemployed","M",0,"Suburban","Single",111,6,24,2,1,"Corporate Auto","Corporate L2","Offer1","Agent",1171.93117,"SUV","Medsize",4913.34542867528,35.5983865171318
"NQ86532","California",2576.455597,"No","Basic","High School or Below","1/22/11","Medical Leave","M",26854,"Suburban","Married",66,31,70,0,1,"Personal Auto","Personal L3","Offer1","Agent",475.2,"Four-Door Car","Small",3731.58363946837,44.8339976754649
"JY27336","Oregon",8205.387936,"No","Basic","College","2/22/11","Employed","F",85840,"Rural","Married",102,14,79,2,4,"Corporate Auto","Corporate L3","Offer2","Agent",138.722385,"SUV","Medsize",6502.44221929,20.7539939609505
"CF57022","Oregon",10442.65139,"No","Extended","Bachelor","1/26/11","Medical Leave","M",17269,"Suburban","Married",139,3,31,0,5,"Personal Auto","Personal L1","Offer1","Branch",667.2,"SUV","Small",14831.583147775,42.0289023722264
"XR70252","California",4788.932598,"No","Basic","High School or Below","2/22/11","Unemployed","F",0,"Suburban","Married",67,2,49,1,3,"Personal Auto","Personal L2","Offer2","Web",321.6,"Two-Door Car","Medsize",3842.82696837822,19.7560857301877
"YH92099","Arizona",3087.999917,"No","Extended","Bachelor","1/16/11","Disabled","F",18558,"Suburban","Married",80,17,23,0,1,"Special Auto","Special L1","Offer1","Agent",384,"Four-Door Car","Medsize",4603.47328468978,49.0762114126631
"ZX23819","Oregon",7984.086473,"No","Basic","High School or Below","02-10-11","Unemployed","F",0,"Suburban","Single",72,1,77,0,2,"Personal Auto","Personal L3","Offer2","Call Center",866.208321,"Two-Door Car","Large",3670.77831613055,54.0238156419758
"FJ54907","Oregon",7180.971028,"No","Basic","College","01-09-11","Employed","F",42303,"Suburban","Married",180,24,66,0,1,"Personal Auto","Personal L2","Offer2","Agent",1210.920949,"Luxury SUV","Medsize",5997.59051735185,16.479394026712
"YH60476","Oregon",5780.182197,"Yes","Basic","High School or Below","2/26/11","Employed","M",51066,"Suburban","Single",74,23,0,0,8,"Corporate Auto","Corporate L3","Offer2","Call Center",787.993313,"Four-Door Car","Medsize",6129.22514994768,6.03861506526277
"KY21873","Arizona",5050.826183,"No","Basic","College","2/25/11","Unemployed","M",0,"Rural","Married",69,16,45,0,6,"Personal Auto","Personal L1","Offer3","Agent",72.852047,"Two-Door Car","Medsize",5109.14504338541,1.15464001872994
"HX21307","Oregon",2616.613903,"Yes","Basic","College","2/25/11","Employed","M",72302,"Suburban","Divorced",66,6,27,0,1,"Personal Auto","Personal L3","Offer1","Agent",316.8,"Two-Door Car","Medsize",3937.50511489484,50.4809368466783
"BT30554","Arizona",10346.32454,"No","Extended","Bachelor","2/13/11","Unemployed","F",0,"Suburban","Single",98,1,15,0,2,"Personal Auto","Personal L3","Offer1","Agent",470.4,"Four-Door Car","Large",5076.03986518102,50.9387140761291
"VU19243","Arizona",4196.257691,"No","Premium","High School or Below","2/26/11","Medical Leave","F",18052,"Suburban","Divorced",111,5,71,0,1,"Personal Auto","Personal L1","Offer3","Web",699.1679,"Four-Door Car","Medsize",4951.28022004102,17.9927588970612
"GK71720","Oregon",6064.343994,"No","Extended","High School or Below","1/16/11","Unemployed","F",0,"Suburban","Single",86,34,80,0,5,"Personal Auto","Personal L3","Offer1","Call Center",545.240341,"Four-Door Car","Medsize",6105.95775436399,0.686203823614999
"JQ56711","Oregon",5923.117229,"No","Basic","Master","02-02-11","Employed","F",92163,"Rural","Married",73,3,79,0,6,"Personal Auto","Personal L3","Offer3","Web",66.568642,"Two-Door Car","Medsize",6251.78923639019,5.54897015681175
"HF75891","Washington",4331.460674,"No","Basic","High School or Below","02-11-11","Employed","F",82302,"Suburban","Married",106,11,92,0,1,"Personal Auto","Personal L2","Offer1","Branch",722.178166,"SUV","Medsize",6065.14458741401,40.0253873669133
"HI74419","Washington",8092.87696,"Yes","Basic","College","02-05-11","Employed","M",50825,"Urban","Married",102,3,46,0,3,"Personal Auto","Personal L2","Offer1","Agent",369.614729,"SUV","Medsize",6751.18552182452,16.5786709078483
"PX70175","Arizona",7996.00748,"No","Extended","College","1/19/11","Employed","M",93459,"Suburban","Married",99,9,85,0,5,"Personal Auto","Personal L3","Offer2","Web",655.41333,"Four-Door Car","Medsize",6913.62475305283,13.536539700025
"KF75098","Arizona",5129.738992,"No","Basic","Bachelor","1/25/11","Employed","M",86148,"Suburban","Married",65,19,51,2,4,"Personal Auto","Personal L3","Offer4","Agent",312,"Four-Door Car","Small",4356.8192695888,15.0674278675112
"IS50283","California",5697.175238,"No","Basic","Bachelor","1/17/11","Employed","F",27048,"Suburban","Married",72,5,85,0,4,"Corporate Auto","Corporate L3","Offer3","Agent",345.6,"Four-Door Car","Medsize",4887.66073410027,14.2090504518851
"KN34250","Oregon",10208.92761,"Yes","Extended","College","2/14/11","Employed","F",35482,"Suburban","Married",129,21,59,0,3,"Corporate Auto","Corporate L2","Offer1","Branch",619.2,"SUV","Medsize",11032.482563463,8.06700747545956
"PN86062","California",2962.722482,"No","Extended","High School or Below","01-09-11","Medical Leave","M",16495,"Suburban","Married",85,25,75,3,1,"Corporate Auto","Corporate L2","Offer1","Branch",408,"Four-Door Car","Medsize",4225.86988892568,42.6346853139274
"VW27730","California",8665.956372,"No","Basic","Master","02-08-11","Employed","F",41163,"Rural","Married",108,11,66,0,3,"Corporate Auto","Corporate L2","Offer1","Branch",231.922173,"SUV","Small",7266.71244132487,16.1464455925041
"QP80741","Washington",6048.574243,"No","Basic","College","01-01-11","Unemployed","F",0,"Suburban","Married",61,17,71,3,2,"Corporate Auto","Corporate L1","Offer3","Agent",292.8,"Four-Door Car","Medsize",3608.18751712856,40.3464788201235
"SV35618","Oregon",5934.741492,"No","Premium","Bachelor","2/28/11","Employed","F",87747,"Rural","Divorced",147,3,87,1,1,"Personal Auto","Personal L2","Offer2","Agent",46.492039,"SUV","Small",7907.39152935601,33.2390221211005
"FR55658","California",3490.028304,"No","Extended","Master","1/27/11","Employed","M",90985,"Rural","Divorced",87,33,39,0,1,"Personal Auto","Personal L2","Offer1","Branch",78.085149,"Four-Door Car","Medsize",4878.46425456837,39.7829424184627
"XS12556","California",3683.099864,"No","Basic","College","01-06-11","Unemployed","F",0,"Suburban","Married",101,19,16,0,1,"Corporate Auto","Corporate L2","Offer4","Call Center",564.466556,"Sports Car","Medsize",4800.44099400525,30.3369762228432
"TC78849","Oregon",2497.45507,"No","Basic","Bachelor","02-12-11","Employed","M",24825,"Rural","Married",64,34,44,0,1,"Personal Auto","Personal L3","Offer2","Branch",155.938593,"Two-Door Car","Medsize",3564.55616552634,42.7275392596487
"VC34764","California",7019.177186,"Yes","Basic","College","1/23/11","Retired","M",26806,"Suburban","Married",63,32,19,0,2,"Personal Auto","Personal L2","Offer1","Agent",302.4,"Four-Door Car","Medsize",3998.63933496209,43.0326485711528
"BI38192","Oregon",7937.064822,"No","Basic","High School or Below","02-01-11","Employed","F",22862,"Suburban","Married",67,9,40,0,2,"Personal Auto","Personal L3","Offer2","Agent",321.6,"Two-Door Car","Medsize",3897.33749908658,50.8969929502916
"PU18983","Oregon",8608.157233,"No","Basic","High School or Below","02-04-11","Employed","F",21450,"Suburban","Divorced",110,8,80,2,3,"Personal Auto","Personal L1","Offer1","Call Center",528,"Sports Car","Small",6829.83512538533,20.6585690697812
"PR53785","Arizona",7457.237794,"No","Basic","High School or Below","2/22/11","Unemployed","F",0,"Suburban","Married",198,18,55,1,1,"Personal Auto","Personal L3","Offer1","Branch",1577.674417,"Luxury Car","Small",7036.3040486085,5.64463353616233
"RJ85627","Washington",12302.76244,"No","Basic","Bachelor","01-05-11","Employed","F",43817,"Urban","Married",62,25,12,1,2,"Personal Auto","Personal L3","Offer3","Branch",245.447622,"Four-Door Car","Medsize",4013.62298252167,67.3762457651611
"CN90378","California",6862.508337,"No","Extended","High School or Below","2/27/11","Employed","F",54780,"Rural","Married",88,22,72,3,5,"Personal Auto","Personal L3","Offer1","Agent",135.26125,"Four-Door Car","Large",6785.03031324319,1.12900443907772
"KI56154","Nevada",9048.983447,"Yes","Basic","High School or Below","1/24/11","Unemployed","M",0,"Suburban","Married",119,9,8,0,3,"Personal Auto","Personal L1","Offer2","Web",571.2,"Sports Car","Medsize",6082.39418695041,32.7836742925317
